6155685,ch%C5%82opaczyna,170,325,3731397,23
6172559,XxNo-NamexX,155,129,1375953,138
6174010,MARCINEK+GRO%C5%BBNY,1156,1,204,460
6207550,Zwiedzam+Farme,191,17,165807,208
6249486,REXMUNDI,0,1,1052,389
6254470,transporter139,0,1,1670,378
6263482,%C5%82ysy1111,191,118,1249255,146
6276208,biesta,0,1,589,416
6296228,oleska2002,0,1,3002,354
6300771,PetC,0,1,542,420
6301789,Ewelinaq,0,1,576,419
6342900,easy26,185,55,550964,181
6390517,Compi,0,1,21,548
6398617,krvl+jake,998,1,815,396
6425835,Angelina1997,0,1,21,549
6569289,rokir99,0,1,21,550
6581261,Kocham+Lolitki,0,1,21,551
6583598,burza123456,155,340,3507772,29
6633994,Grenpi,0,1,231,454
6705168,zielas021,984,1,161,470
6716949,Berlod,247,0,0,634
6795280,SUPER+KR%C3%93L+PAWE%C5%81,0,0,0,635
6800442,ostryZG,0,1,9582,304
6957922,piter0101,185,1,10174,298
6994064,LucKurek,170,428,4162275,13
7031136,SzoaxD,207,1,11603,291
7033368,-NotForYou-,0,1,21,552
7064954,shaggy909,935,1,286,444
7079252,metin2jestcool,0,0,0,636
7094779,VAdiV,155,155,1554505,126
7094962,mixuj,0,1,52,510
7161123,wiechu2127,0,1,1484,381
7167528,witus19,170,200,2028808,99
7251677,Pan+Owca,207,22,210554,204
7259218,kraczy%C5%84ski,0,1,95,487
7288948,Funcys,207,1,42,522
7294341,Jokisz+x+Juza,170,173,1644571,117
7338986,dadzio5,168,261,2625001,67
7365637,tadzik213,984,1,52,511
7390344,Muras+x+0nxss,170,199,1906480,106
7401079,Byskit,168,154,1606816,122
7425443,xvanc,207,2,19058,268
7439424,Pawe%C5%82+Katalo%C5%84czyk,0,1,9394,305
7486690,SpeedNonStop,0,0,0,637
7487445,zejaz,168,352,3287866,37
7497650,BKS-FIK,211,1,3778,347
7516892,jaromirek,60,1,204,461
7540551,FarmerDobijacz,170,214,2233698,86
7548037,Chocoboms7,168,266,2797797,61
7555529,Dejvu...,0,0,0,638
7560085,cyaaaa2,170,221,2399348,81
7604807,Snuffy83,168,108,934475,162
7606035,JoteSKa,1273,2,12118,287
7613103,Adchar1,191,44,418129,185
7658397,frezzzz,0,0,0,639
7667698,Rozpend,169,1,92,488
7707358,tomikom,1324,1,39,527
7719818,pandaseka,168,547,5026847,8
7720655,KRAJAN00,168,279,2669073,65
7751991,totylkogra..,168,323,2957484,50
7809199,destroyer1984,0,3,14622,280
7809301,Zoziomek+III+Wielki,0,0,0,640
7823846,FantAstycznY+Front0wieC,191,4,40960,238
7897925,Destroyers96,0,0,0,641
7931539,jackowskimarek,0,1,983,392
7965207,wisniaa955,0,1,59,508
7995033,adahin,0,1,6570,325
8021735,pat-mat-51,0,1,21,553
8044757,arek620011,170,462,4697440,10
8049958,dragonflay,984,1,9239,307
8075814,SpeedBoy95,1352,1,171,467
8086835,Harry+Potter,160,1,21,554
8120259,flypside,155,327,3143161,44
8149456,Rammus69,0,1,3166,352
8153730,the-blue,245,1,21,555
8168453,PobawimySi%C4%99B%C4%99dzieFajnie,0,1,36,530
8253729,Aragrip,170,117,1150353,150
8254493,-Edka-,191,84,885987,167
8269044,Devildomi,247,8,59753,232
8276067,Stukni%C4%99ty,89,1,150,473
8300149,Gucio88,0,1,21,556
8330237,Sylwan23,168,278,2924001,53
8336889,Choinka+x+Shiro+x+Kage,0,1,21,557
8359267,Love+Hurts,0,1,21,558
8366339,Proximo+x+Kartofel,0,0,0,642
8408007,admirer2,0,1,271,446
8410691,KnifeHunter,170,161,1572987,125
8435183,piasekhstsdht,0,0,0,643
8469774,Ohtar1,1023,1,21,559
8479001,Paralyse,197,1,21,560
8490885,tu-gina-ludzie,1200,5,27768,252
8493955,KielichHH+x+Pyzinio7,207,2,20148,261
8503549,iwan.23.2,155,384,3866107,18
8504627,juggo,0,1,21,561
8532096,Goolman1979,168,166,1612934,121
8553904,Byziaczek,169,1,769,400
8560326,Owocowa+i+Lambadan.,155,296,2869987,57
8588789,lolobolos,0,1,5366,335
8592480,Ksoks,155,274,2663554,66
8603651,GREGOR.PITER.DIODA,0,3,33849,245
8624649,MajorKondor,0,1,21,562
8626900,MaksymKrywonos,160,1,21,563
8665716,Boss+Ki+x+Tygrys,155,412,4306107,11
8666542,Repetitio,207,27,238469,198
8683716,Dyli%C5%BCans01,155,232,2425320,80
8687748,Pietrek+z+Sosnowca,185,3,29133,251
8708728,vodka442,321,1,132,476
8709633,Wiedzmolol10,170,147,1411100,136
8726478,serz33,0,1,21,564
8740963,PsychoKiss%2AAquarion,155,361,3692941,25
8766426,Liberta,0,1,2540,363
8774482,DW%C3%93CH+POT%C4%98%C5%BBNYCH+GRACZY,168,194,1940208,101
8792459,7up71,1084,1,27,534
8793295,Lord+Alistiarus,168,134,1520891,130
8805160,Joaquin79,1388,1,737,404
8819990,bitefight1998,0,1,1360,384
8845753,Ania+Emil+Czarek+Rafa%C5%82,1363,1,21,565
8884931,chudy643,170,268,2564244,72
8887472,jasior78,0,1,1155,388
8894803,Proxima,0,1,43,520
8908553,kamileq950,1330,5,32430,247
8923189,Yoshi+From+Hell,245,1,649,410
8929825,lerty,185,21,203639,205
8939384,Matej+%3D+KO,185,39,340471,188
8947011,Lord+of+Dragoons,0,0,0,644
8947052,karolaskarol,862,2,19938,263
8982338,xRico,0,1,21,566
8985896,Krzysiek+41,1370,1,428,428
8993689,Zambezia,155,184,2080203,98
8997874,Sir+lechman,211,0,0,645
9012903,Kurczak998,935,0,0,646
9019627,Czesc.Kochanie,0,0,0,647
9023117,DucuS+x+azerciK,170,539,6161507,2
9035698,MLowe+x+PolskiPolakPL,168,363,3539140,28
9037430,Mets96,170,253,2484296,76
9070335,power+is+my,170,263,2520752,73
9086671,Armixs,207,16,154009,211
9090004,WhiteEagleLord,998,1,965,394
9091896,szeva009,862,1,21,567
9104767,Choriel+x+Aerodynamiczny,0,1,68,503
9115063,Hassam+x+Allanelo,170,448,4800870,9
9138661,Lodar93,0,1,21,568
9163947,Tissan,168,249,2449610,78
9166290,HeadBanger,159,2,19637,266
9191312,Lord+Czocher,168,211,2196153,89
9212383,Kogzy,191,222,2193621,90
9227353,zygii,0,3,9114,309
9228547,smigel,185,7,14929,277
9259107,Siurens+x+Ojciec,191,78,766491,172
9276297,k4mi1,0,1,287,443
9278661,Rusak14,779,1,21,569
9283142,Zi3lonoMi,169,1,98,485
9283775,nani91,620,1,353,438
9283824,9010,984,1,696,407
9284351,Sir+Lincoln,0,1,3648,349
9286463,Lord+Saladyn,1003,1,8584,313
9295543,slade+von+seth,168,374,3694855,24
9299201,Akrox,1177,1,417,430
9304911,.FILAN.,168,140,1407975,137
9320303,Gerpy,185,36,336295,190
9324843,Zicu,155,332,3314854,35
698146383,kibi27,0,25,162568,209
698151302,tomaszek74,101,1,654,409
698159326,I%2ASUCHY%2AI-X-I%2APROTOM%2AI,169,1,70,502
698163648,GreatGatsby,159,1,5960,330
698190039,mirmyn,0,1,422,429
698194709,Shadow+Tails,170,305,3244150,38
698210598,Czarnobylec,758,2,14036,282
698213366,maksik16,0,1,6036,329
698227164,xXxMATIxXx91,984,1,373,434
698229033,Dziora1987,170,271,2690033,64
698231415,Gruzol,1369,1,622,413
698238602,filip8349,160,2,2313,370
698272743,Ratesh,170,310,3157090,41
698274017,Sir+HauR,170,412,4064240,15
698275551,LecPoSztuka,0,1,21,570
698297254,Airaw,998,2,6708,324
698303567,TheNewStar,155,365,3760336,21
698322024,gronkan,0,1,595,415
698337417,na%C5%82og,864,0,0,648
698356246,suzek21,0,1,21,571
698366007,TheSzumix,155,132,1311493,139
698386297,Kleomenes+I,168,206,2000144,100
698388041,Kubu%C5%9B+Pogromca,168,160,1605877,123
698397674,bedril01,155,172,1531502,128
698400151,GoD+oF+PaiN,170,294,2933393,54
698413070,Arsonists,191,80,786657,170
698415842,BlackSheep3,191,24,238992,197
698417175,WYBREDNY1,0,1,21,572
698427235,darek2204,0,0,0,649
698494193,Cysiekx,155,508,5219021,5
698496770,Wentyl,185,1,10785,293
698521097,szalona3,1194,2,4322,341
698526036,lordtados,229,0,0,650
698548451,Paul2493,211,1,269,447
698591736,NothingToGain,170,249,2467074,77
698592257,MistrzPowraca,155,211,2132772,93
698596969,Profesor+R,185,54,515313,182
698602551,kamykson,0,1,64,507
698602557,Tabalugatoja,155,198,1877174,108
698622461,asasincreed3,0,1,66,506
698634469,TytusValerius,0,2,14777,278
698635576,xYahiko,207,4,38389,240
698639401,siwy24103,211,5,37228,242
698652171,lordkali91s,1131,0,0,651
698655576,brutal29,0,1,439,427
698670351,Damianous,185,17,183263,207
698680083,Yopek,170,357,3661039,26
698690464,Saxic,207,2,19583,267
698691826,Xcution123,0,0,0,652
698700447,-Vinci-,0,1,746,403
698703164,Nochybaty+x+Kaspin,168,137,1435997,135
698730917,-E%2AE%2AE%2AEDEK-,0,1,2469,365
698731833,Aromatyczny,155,264,2503190,75
698741732,Compman,159,11,93575,222
698744805,Sierpien,0,2,747,402
698749009,akamegakill-96,382,0,0,653
698790452,..AMBASADOR..,207,16,157296,210
698795457,403614,0,2,9596,303
698829202,hinca1234,0,1,21,573
698837063,oliander111,0,0,0,654
698841261,Psuja90+and+Poczciiwy,170,373,3827447,19
698849406,sir+robin,247,2,13660,284
698879616,Dasha+x+Lady+Mocarz,168,540,6168038,1
698883188,bajorson138,1357,1,21,574
698887650,Amarenka,0,0,0,655
698924474,Mi%C5%9B+Paty%C5%9B,155,256,2600172,69
698938264,alanbebz,477,1,497,424
698946576,Ten+imek,0,60,553586,180
698946869,guma10002,1370,1,455,426
698949963,SandworM,207,17,140225,212
698950377,Sir+Thorn+x+Ryba+Noc%C4%85,207,0,0,656
698953084,Over+x+Tsu,0,1,10445,296
698985653,StefciuPapa,170,360,4169409,12
699004074,akoko,0,1,7773,318
699024081,Seeqer,207,0,0,657
699025277,GoToSleep,1352,1,3732,348
699042556,DlaCzemuu,168,209,1907803,105
699091873,WestCoast+x+Hanys,155,219,2504703,74
699094258,Misio+pysio,191,147,1479694,133
699108704,KU+CHWALE+MM,1336,0,0,658
699126374,Lord+Toudik,0,0,0,659
699130638,suszi-japa,1138,1,2751,358
699148121,robertos1,0,1,172,466
699164403,Heinz,0,1,21,575
699190383,KSANTU1,0,0,0,660
699199702,Fantastyczna4,169,2,711,406
699243907,Kristo+x+Jochymek,155,128,1259157,144
699248436,BranD+x+Szkodnik,170,509,5100212,6
699256305,wegagt,0,1,21,576
699268955,Robos+x+Habowime,170,240,2371329,82
699268958,Wawrzynek+x+Rudinek,169,1,769,401
699271929,Manka+na+Kwasie,169,1,21,577
699272271,Bska,168,305,2814058,60
699274456,Polski+%C5%BBo%C5%82nierz,155,118,1206380,149
699302434,Raqnarok.,170,301,3173011,40
699302705,Czarna+Szmata,288,1,7930,317
699303796,Podn%C3%B3%C5%BCek+Moxi,159,1,41,525
699314642,jaro21,207,31,317314,192
699318254,wisnia1908,191,70,769657,171
699326535,-AVE-+x+Twoje+Zdrowie,170,559,5920995,3
699326959,Kins+and+Fabcio,0,1,21,578
699331690,eto19900,155,399,4101434,14
699341788,Master1,168,214,1918666,103
699345356,faster0wek,0,1,33,532
699346280,yuri09,169,1,1761,377
699354519,andre41,0,1,3025,355
699374948,Tabak+x+Feniatko,155,167,1644542,118
699375036,Kurumii+x+Roogh,170,386,3977011,16
699379312,macko12345,185,1,12104,288
699393445,TheRizer,0,1,21,579
699395676,Iwcia,191,4,41002,239
699399386,Escobar-.+x+SwiderNWM,168,147,1528282,129
699417152,rosomak+123,155,192,1916390,104
699421701,zombienearo,1364,7,64212,228
699427234,domerka,0,0,0,661
699429943,GramNocki,247,1,10474,295
699455870,Maturzysta98,155,226,2162304,91
699456288,kapittan,0,0,0,662
699461207,Moya25,191,82,873272,168
699462376,I+AM+THE+ONE,0,1,972,393
699478097,Mentos151,168,144,1298880,140
699486904,patrykerr,159,35,332539,191
699493750,krychukozak,0,1,2796,357
699497403,Ja+tu+tyko+sprz%C4%85tam,155,186,1769577,112
699507712,szelbi,185,218,2136209,94
699513404,Kreci+Kr%C3%B3l+i+W%C5%82adca,0,1,21,580
699526118,AdSeZa,168,166,1518480,131
699542889,Adzion,0,0,0,663
699546317,Sebko70,482,1,685,408
699550500,padusz,259,1,21,581
699555658,Maximus+IX,0,1,7520,321
699559694,endyydne,191,4,45883,235
699562072,siarkan2017,1329,1,25,535
699566399,PC199,1370,1,1229,385
699570542,vtrx,0,1,21,582
699585061,KenarisGG,155,113,1212654,148
699589378,Darek+Majster,185,10,109842,216
699592576,Death+of+Darkness,0,1,21,583
699607363,erikon,0,1,21,584
699615356,krystian2008,0,1,107,479
699629562,BorysSgCity,0,1,23,536
699635290,Kuwejt,191,8,77409,225
699635655,Dotyk+Proboszczaa,247,2,19783,265
699635774,Mad+x+Kroca,0,1,33,533
699635896,Daniobeka,0,3,14438,281
699636991,MaCCaBrA+Ace,159,12,107742,217
699637141,kasanga13,159,2,17546,272
699642954,Herkuless,0,1,4903,338
699651117,sorni12,168,262,2950397,52
699651253,mucha91+x+messi+zabujcas,191,2,19923,264
699657645,Lonsdale,247,3,30561,249
699673990,Maju+x+Supo,155,202,1865489,109
699674743,Lucrenus+x+Paparuch,168,162,1590180,124
699682077,SomnambuliztycznyEremita,207,112,1142022,151
699686336,Hisa007,0,0,0,664
699687612,Animowy+Koholik,1158,1,2304,371
699688325,andy01,0,1,9138,308
699688955,mareczny,0,0,0,665
699692232,Ma%C5%82y+x+Tomi,247,1,10167,299
699693897,butterflay,0,1,42,523
699693987,Lady+Moniqe,0,1,21,585
699696490,TopornikDobijacz,0,1,21,586
699706436,Raye55,0,0,0,666
699711009,sideByside,207,43,448868,184
699712944,dyra556,0,1,51,512
699726660,ryhu,611,1,99,484
699737083,styl+judasza,0,3,11589,292
699755075,Sebix1997,0,1,911,395
699757367,4+Horsemen+of+Chaos.,169,0,0,667
699763885,Venom+Snake+x+Panguss,155,174,1715050,114
699765729,tyranek17,0,1,8933,311
699765924,West,155,172,1714498,115
699766123,Cyberpanker+Fasca,0,1,21,587
699767852,benito,191,4,37180,243
699768095,Cerb+aka.+Conradd1,1397,1,21,588
699775020,%C5%81ukasz1997,0,4,34182,244
699783516,Badboy,155,230,2301175,83
699786829,PyraZBejcy96,0,1,7362,323
699789537,loverek,0,0,0,668
699791054,Shooott,0,1,74,498
699798611,marekkkzzz665,1313,1,21,589
699809882,Geronimo2019,207,32,301454,193
699812804,dusia98,170,328,3295184,36
699813351,BADALAMBADA+x+ETHER,168,147,1488510,132
699814019,Kultywator,168,119,1268707,143
699815699,ixmen,0,1,236,453
699820341,Jidamba,0,0,0,669
699820859,S1NNR,0,1,59,509
699828338,Pigula1983,0,1,82,492
699829975,amsz,176,1,21,590
699830273,mikolaj119922,191,2,20890,259
699832849,Kornel+i+przyjaciele,168,149,1553178,127
699835174,shadow.,0,1,21,591
699835178,CrazyJack,0,1,187,463
699837551,%C5%BBegnam+Graczy,170,371,3801144,20
699840743,Auri124578,0,1,1582,379
699841538,Mitas+x+WasylLG,170,122,1253291,145
699841997,Pisco%C5%82ka,0,1,21,592
699848713,malicha94,0,3,16835,273
699850712,TheWanderer,170,320,3372098,31
699853529,StudentPiwoo,245,0,0,670
699854710,Hyraptor,170,308,3145899,42
699854835,Enfant+terrible,207,64,623553,176
699855149,Wielki+Montezuma,0,11,93505,223
699857872,Karczek69,185,97,982815,160
699858295,Sneiz,0,1,517,422
699859667,4Justice,170,301,2829257,59
699865311,Daraghon1,0,1,47,518
699870279,nowy5791,0,1,1890,376
699871886,CoMiZrobisz,169,3,20244,260
699872401,PanByczek,897,1,2658,361
699876653,slawekkrasulak,191,34,338473,189
699877286,ProQ96,1326,1,103,483
699878594,Pan+i+Pan+Kiler,168,226,2112848,95
848882397,Puma79,0,1,144,474
848883542,Matz32,0,1,215,457
848885776,Y-eti,998,1,714,405
848886546,Shapoba,0,1,3638,350
848888655,Big+Boss,0,1,2495,364
848890283,SiwyDymCK,207,11,101465,219
848890940,Elivo+aka+Bak%C5%82a%C5%BCan.,168,126,1219180,147
848893947,ravson.king,0,0,0,671
848909671,Mason,155,357,3333961,34
848910346,Szczypiorek123,0,1,21,593
848911863,zapomnia%C5%82em+has%C5%82a,0,2,12324,286
848919271,uczakk,0,1,21,594
848920103,Operations,207,23,248685,196
848920427,FioletowyBanan,1091,1,4980,336
848928199,Dunkhell,0,1,154,471
848930898,Niez%C5%82omni+44,1370,0,0,672
848930996,cwaniaczek25,995,1,21,595
848931922,Alor,207,24,236111,200
848933204,bartekg19942,0,1,2393,367
848935291,Coder,170,256,2443075,79
848944492,WixXos,0,0,0,673
848944752,flaralys,207,15,121986,215
848946646,Bez+Afiszu+Na+Oriencie,0,1,21,596
848950972,V3nnti+x+Dodupuzaur,4,1,5401,334
848953472,kizak1,1370,6,27160,253
848955400,xaniiax,168,361,3134313,45
848962527,Harvassen,0,0,0,674
848963287,HuYou,0,4,15788,276
848964122,Soveral17,169,1,50,513
848971079,mocek12345,0,1,39,528
848973977,Sir+trolu,0,0,0,675
848974464,Ch%C5%82odnyGrzejnik,159,41,237718,199
848977412,goska111,0,0,0,676
848979108,bartek88753,0,1,81,495
848985821,michaelvonbaker,170,321,3134007,46
848986241,TOMASZEK+DZA,0,1,10445,297
848987695,goldman,0,1,4971,337
848995446,AndrzejJ96,0,1,788,397
848999781,Rasantano-Pawlo,155,308,3555351,27
849002417,Lord+masorz+27,1390,3,16085,275
849002785,Dzony+x+Draxius+x+Gyano,170,479,5044719,7
849002972,Wielka+Tr%C3%B3jka,207,56,649200,174
849005468,ryba20210,0,1,184,465
849007031,ELMatiii,191,81,827034,169
849012384,Muzzzykxx,207,18,137945,213
849012438,markozyraf666,207,1,21,597
849024841,Pere%C5%82ka,0,1,48,514
849027790,Jedyny+Taki,0,1,85,491
849030850,Piotrgal,0,8,57468,233
849034250,trolol787,0,1,777,399
849035447,pinkolinka,1400,0,0,677
849036718,SerafinP,159,2,14657,279
849037509,BlackAngel16,170,260,2598783,70
849038122,haxuwer,185,27,264006,194
849038125,Csikos+ft.+Weak,168,227,2244616,85
849038206,Zielu937,0,1,39,529
849038232,klusek212,185,55,561716,179
849038907,Damyan+x+azetek+x+lenivi,170,285,2704173,63
849039640,MUMIN94.,191,10,98737,220
849040462,emilek,262,1,1052,390
849045941,Ed.+Edd+i+Eddy,169,1,67,505
849049642,Frybek,191,7,60106,231
849052523,Damian102g,185,34,368625,187
849053299,homiczyca,0,1,21,598
849053725,AdiLee,0,1,8194,315
849055508,HardoX,0,0,0,678
849056475,lis+1,0,1,786,398
849057858,Majsterek1,160,0,0,679
849060096,DoWidzenia,170,238,2207293,88
849060267,bejet,0,1,47,519
849061406,BastianCHW,0,1,21,599
849065829,Sir+Kmicic,0,1,107,480
849068010,Brykiel,0,1,23,537
849068436,Kubaa333,185,7,63631,226
849068437,Xavato+Aka+Faja,0,1,21,600
849070381,borgia,0,1,21,601
849070596,5125+in+the+Skyyy,168,202,2255451,84
849070736,Go%C5%82abek,0,1,4227,343
849070812,marko91,0,1,42,524
849070996,dagsa,0,1,8246,314
849073283,Rivan,0,2,7761,320
849078942,Boski222,0,0,0,680
849079897,adi509,1270,1,2415,366
849088025,TrzechNoobk%C3%B3wApokalipsy,245,0,0,681
849088642,Chrzanows%C5%82aw,155,266,2952309,51
849089031,QX117,0,1,21,602
849092834,MrTedi,0,1,509,423
849095285,Biszkoptxx,0,2,5437,333
849095829,Lukanio,0,0,0,682
849097922,daniello1996,0,1,223,456
849098107,BDFreprezentant,0,1,21,603
849098822,SirCharles2,1370,1,649,411
849099037,Mackus123,207,22,229265,202
849099955,VIK97,0,0,0,683
849101083,PIROTECHNIK,211,1,21,604
849101828,Butelka%2APe%C5%82na%2ADurex%C3%B3w,0,1,21,605
849101833,Wielki+Bonk,168,107,993164,159
849101895,Pi%C4%99kna+i+Bestie,155,163,1652825,116
849102053,eloooo69,191,1,21,606
849102080,Explosive,207,98,1013713,156
849102144,ViperDg,247,1,21,607
849102299,Yukimura,0,1,48,515
849102325,URSUS+x+Silva,155,215,2197909,87
849102558,.MISIU.,170,178,1759405,113
849102735,Z%C5%81OTEDZIECIE,0,0,0,684
849104309,pms5,0,1,267,448
849104657,lewy1702,168,104,1015368,155
849105221,STOPro13,0,0,0,685
849105298,skowero,0,1,21,608
849105880,wojtas.kaziu,1370,1,72,501
849106642,Anidis+x+Siemkas,168,289,3023880,49
849106980,Magik3010,185,29,226404,201
849107017,Krecik331,0,6,23690,258
849109173,Akoss,984,1,168,468
849109828,MarcinR771,0,1,605,414
849109870,lechita29,0,2,5630,332
849109885,graf72,0,1,132,477
849110269,Nya-madoka-,0,1,21,609
849110310,Mantvel,60,1,21,610
849110479,rambo3423,0,1,141,475
849110674,Kr%C3%B3l+Mieszko1,1230,1,106,481
849111013,Tyler+J%C3%B3zef,0,1,21,611
849111418,adamcx91,207,70,623383,177
849111436,Onepabloo,0,2,18912,269
849111714,SZARA%C5%83CZA,0,1,68,504
849112062,DYRONE93,159,1,482,425
849112189,kolodziej196,0,1,21,612
849112510,Chwaliszew2008,0,1,2943,356
849113148,Ranger,1219,1,3113,353
849113652,Szalony+Duecik,1376,1,11769,289
849113739,JanOnufry,185,59,598027,178
849113819,NurseJK,0,1,406,431
849114429,seczu8,0,1,21,613
849114774,Dziadecki+z+Chicago,0,1,22,538
849114802,Jak+tam+ch%C5%82opie%3F,155,306,2915347,55
849114862,CoSiPrejete,0,1,4479,339
849114950,Matrix171717,0,1,21,614
849114968,artindi,155,157,1894226,107
849114993,Przem%C4%85drza%C5%82a+Ma%C5%82pa,155,304,3030305,48
849115217,darmian1313,0,0,0,686
849115269,BurczakKurczak,191,19,195569,206
849115304,kijek,325,1,154,472
849115335,Uzumakinaruto123,0,1,48,516
849115915,Noebuziak,197,2,6290,327
849116913,kuba0307,341,1,21,615
849117035,Alderos,886,1,21,616
849117106,ROCKFORDxKOMINxDANIELOS,170,416,3868611,17
849117427,Mateusz400,984,1,98,486
849117551,perko,0,1,4475,340
849117566,Myvoice,0,1,2219,374
849117657,JustynaJustyna,247,3,29897,250
849118164,-sonor,155,274,2768873,62
849118644,Potezna+cwiara,155,277,3144595,43
849118677,cann55,0,1,7984,316
849119025,Jano55,0,0,0,687
849119047,KuzynBudzika,0,1,21,617
849119409,gixer1000,998,0,0,688
849119493,CichyPiT95,185,94,958988,161
849120337,SemaWTK,0,0,0,689
849120370,lightningx,0,1,21,618
849121320,pawka283,0,1,34,531
849121450,WojciuGEO,1370,1,210,458
849121842,Pavo55,53,1,403,432
849122547,Arnie+T800,0,1,21,619
849122794,1921Promil,0,1,21,620
849123563,pitko321,207,43,412027,186
849123616,marinik0207,998,0,0,690
849123733,Biszkopt8,0,1,21,621
849123949,Wysowyso12345,1359,2,11689,290
849124346,gagus75,211,1,201,462
849125432,PanQui,0,1,2711,359
